epoch,train_loss,train_acc,val_loss,val_acc,val_f1
1,0.9362774141498317,0.5785562314584519,0.7845182632691136,0.6532258064516129,0.6734777357289976
2,0.7327630867624707,0.6910191483623506,0.6352964946296161,0.7313432835820896,0.7413639689336833
3,0.6977394765086593,0.7146923975907225,0.6427968652362025,0.7297785267212326,0.7415646553596275
4,0.6787889622608876,0.7262293608222709,0.5701188757283847,0.7520462205103514,0.7604048884472387
5,0.657907471660443,0.7288064487129544,0.5628925113578686,0.7595089070775156,0.7687711811605218
6,0.6484745522501485,0.737167001288544,0.5459106207883984,0.7685363505055368,0.7746265052004803
7,0.6340241598620698,0.7445087051631656,0.5609790094135815,0.7540924410207029,0.7675486881431727
8,0.6223313063467943,0.7456773845554523,0.5483731729232697,0.7611940298507462,0.7729397668706093
9,0.6131126515830533,0.7507416619220281,0.5442854121765036,0.7639624458353395,0.7760116090189101
10,0.6101095579989445,0.7519403074525786,0.5855774363403315,0.7441020702936928,0.7592708126117554
11,0.6016494229997209,0.753019088430074,0.5424215619164875,0.773832450649976,0.7835320283878867
12,0.601706840150818,0.7541278355458332,0.515271775923099,0.7828598940779972,0.792309288721253
13,0.5958225539002755,0.7547271583111085,0.5253694605371042,0.774434280211844,0.786080465480589
14,0.5943958762505018,0.7563453297773516,0.5788941973955745,0.7398892633606162,0.756248260747053
15,0.5975513576144872,0.7560756345329778,0.5126978988989248,0.7686567164179104,0.7788852821100151
16,0.5891661305583444,0.7582631626262324,0.49963071566033834,0.7862301396244583,0.7929618440853243
17,0.5913913214854343,0.7565550927451979,0.5212355348952814,0.7727491574386134,0.7849826081981001
18,0.5873024811518496,0.7588025531149801,0.5279496004970876,0.7664901299951854,0.779474079791054
19,0.587130931915612,0.758442959455815,0.5195211079446926,0.7745546461242176,0.7846288820948589
20,0.5813826603565964,0.7622486590153127,0.4993208228221695,0.780091478093404,0.7892258563336614
21,0.5850225569375186,0.756285397500824,0.4915467668279869,0.7903225806451613,0.7975006469210437
22,0.5823335032800151,0.763597135237182,0.5119015151633916,0.768175252768416,0.7795894447574583
23,0.582936640300491,0.7615894039735099,0.5351079766444421,0.7629995185363505,0.7764432409911253
24,0.5736044026213108,0.7619789637709389,0.5044084620600603,0.7739528165623495,0.7835862326671249
25,0.5778836383060407,0.760960115069971,0.4912051569040888,0.7840635532017333,0.7942161437186048
26,0.580360498147495,0.7625183542596865,0.5100670251125433,0.7778045257583053,0.7884468243747785
27,0.5711086109588246,0.7668035120314045,0.5150017553781683,0.775397207510833,0.7873358346057578
28,0.5755874397311997,0.7644062209703035,0.49380043690659187,0.7794896485315359,0.7911968292036322
29,0.5697510006176207,0.7628479817805879,0.4854557315568311,0.7834617236398652,0.7940913899597688
30,0.5754858721429982,0.7648257469059963,0.5028842243441722,0.7780452575830524,0.7904149380293222
31,0.5695953877175959,0.7673129363818885,0.495769423593623,0.7788878189696677,0.7901420174928384
32,0.5684589423603823,0.766114290851338,0.4985198657179487,0.7808136735676456,0.791504218714889
33,0.5676097013838822,0.7682119205298014,0.4989702806135009,0.7766008666345691,0.7880360517384588
34,0.5715545570770711,0.7625782865362141,0.5150724905016162,0.7709436687530091,0.784323876777178
35,0.5663238988869385,0.7663240538191843,0.5376595610830723,0.7631198844487241,0.7790411938835539
36,0.5723004801676795,0.7646459500764137,0.49647984182714094,0.781656234954261,0.7909536624070278
37,0.5651138941758916,0.7655449342243265,0.5136077693615559,0.7692585459797785,0.781868717330208
38,0.5648976188946848,0.7671331395523059,0.48452947559942694,0.7869523350987,0.7962773140935401
39,0.5677047377222681,0.7665338167870307,0.49281961110330397,0.7821376986037554,0.7922864457177597
40,0.5639967714822852,0.7683018189445926,0.5164035618140196,0.7747953779489648,0.7875508289500225
41,0.5632579642228294,0.768631446465494,0.5122335291591813,0.7770823302840636,0.7893088566784084
42,0.5649957724089947,0.7667735458931407,0.5058531487610802,0.7745546461242176,0.7866089604196226
43,0.5659262872577081,0.7659644601600192,0.5182311093909097,0.7674530572941742,0.7817720183042575
