epoch,train_loss,train_acc,val_loss,val_acc,val_f1
1,1.0200696211441196,0.5002247460369782,1.0426720829252791,0.5025276841598459,0.5202145268809399
2,0.9397781574280646,0.5844895268346768,0.8462349639584023,0.6234954260953298,0.6392591367467984
3,0.8904944073467672,0.6158341074585718,0.8015431589772051,0.6571978815599422,0.6680659537133498
4,0.84443869891292,0.6405861376644392,0.7156102574167197,0.6869282619162254,0.6934763326524448
5,0.7967663503383333,0.6619220281082376,0.6748750428052608,0.7095570534424651,0.7154312500149369
6,0.7814075736295637,0.6688442060471667,0.7638861135430329,0.6695955705344246,0.6836483818127459
7,0.7646905864054169,0.678493302568098,0.7053114035609369,0.6910207029369283,0.7036763819533827
8,0.755028081407853,0.6814899163944742,0.6688773114992899,0.7124458353394318,0.720210547464226
9,0.744284028157979,0.6908992838092956,0.6527214277218211,0.716177178623014,0.7239121903879536
10,0.7409196225984049,0.6917982679572083,0.6374753400877111,0.7339913336543091,0.7371958583892231
11,0.7309063843272465,0.7004285157771718,0.6579607873509351,0.7248435243139143,0.7330421379667733
12,0.7172305157696074,0.7065416079829793,0.686510436326538,0.7218343765045739,0.731284130470178
13,0.7198036996301822,0.7043540798897246,0.6087829498686237,0.7454260953298026,0.7507524731583545
14,0.7103594350506177,0.7092984927032453,0.6248298718499403,0.7489167067886374,0.7557702215839375
15,0.68997734221916,0.7222138982949268,0.6036469164121937,0.7563793933558016,0.7616722538377048
16,0.6823820528187174,0.7247909861856102,0.614412801737503,0.7507221954742417,0.7585851318748555
17,0.6839539893079799,0.7244613586647088,0.5824031691368693,0.7634809821858449,0.7693564063071414
18,0.674643699137466,0.7255101735039405,0.5861694323626285,0.7571015888300433,0.7642974931104818
19,0.6686088258028209,0.7309640106679453,0.5855453007486386,0.7579441502166586,0.7650056974422297
20,0.6704139160597665,0.7267687513110186,0.601973910026385,0.7542128069330766,0.7634242820534765
21,0.6591851789916102,0.7359983218962572,0.5993408268182164,0.7556571978815599,0.7662876970547492
22,0.6634073317745734,0.7310239429444727,0.5906612530644835,0.7471112181030333,0.7579170287900351
23,0.6577391712685062,0.7349195409187618,0.5750131088743488,0.7622773230621088,0.7730678448356647
24,0.6459551174205342,0.7389649695843696,0.5578604428367542,0.769740009629273,0.7778975565853291
25,0.6441149265900246,0.7386353420634683,0.5669625202766909,0.7652864708714492,0.7742278681421707
