epoch,train_loss,train_acc,val_loss,val_acc,val_f1
1,0.9876616599807266,0.5131352377588414,0.8560810781587379,0.5906602923855054,0.5977725647616808
2,0.8866462365648335,0.5918142081328094,0.8090618637151104,0.6304302639783829,0.632038337990553
3,0.8365036389884818,0.6279158756089305,0.7253204370985439,0.6868287951222892,0.6904263849015009
4,0.8013423147846402,0.6518462919628534,0.6913825488301958,0.7077530658906672,0.7100803217533939
5,0.7793110827439135,0.6633111101299543,0.691820719361363,0.7089309221921984,0.7124098056258337
6,0.766854434468154,0.6705226132132397,0.6801777172962478,0.7089309221921984,0.712509942027166
7,0.7540275789699167,0.6759533165555507,0.6649874292011032,0.7142659183814869,0.7114723065544469
8,0.7423335292769971,0.6796473722165806,0.6398739324743119,0.7247973394304719,0.725998375285432
9,0.7325798297464564,0.686549810882011,0.6574953932702017,0.7056052102819926,0.7125556902811755
10,0.7272846563896782,0.6833267105243793,0.6481271139538677,0.7107323494768932,0.7146806953095489
11,0.7203361048728882,0.6900525409510354,0.6213254217012735,0.7256980530728192,0.7309382191977998
12,0.7077446074284509,0.6946002030994746,0.6089479595635426,0.7324880482228227,0.7358507780106625
13,0.7017722529449311,0.6982942587605045,0.6235519064663767,0.72756876602231,0.732675906843575
14,0.6999359131148859,0.6993833428996129,0.6214748069025544,0.7263909097207788,0.7306873063402723
15,0.6920234680803873,0.7020766185409216,0.6042281475321035,0.7362987597866002,0.7412525141326921
16,0.6869328713570392,0.7057706742019515,0.5859266784573051,0.7417030416406846,0.7447524014721885
17,0.6873064811804076,0.7024151176652391,0.5995917328325121,0.7308944779325157,0.736943474869759
18,0.6791008227722081,0.7061680427391938,0.5997274497302317,0.7313101919212914,0.7352846851924305
19,0.6747430193381592,0.7088466010272713,0.5888985581786371,0.7396937573616019,0.7442600892434539
20,0.6741113276759322,0.7089201877934272,0.5774594711566066,0.7417030416406846,0.7448802622535596
21,0.6717852777625393,0.7098326636937613,0.6019950330253286,0.7313101919212914,0.7379861053119975
22,0.6684187182384023,0.7124670699221451,0.5817512315767335,0.7407330423335412,0.7448067999954057
23,0.6664314175226855,0.7145716514342061,0.5826917078480489,0.7408716136631331,0.7438981685018987
24,0.6609804906034469,0.7161758429364063,0.5763313883366674,0.7417723273054805,0.7453727170222941
25,0.6625515117405536,0.7129527425787746,0.5825171432669062,0.7371994734289475,0.7409661989174366
26,0.660021628006539,0.7173090791352084,0.5716664968438533,0.7480773228019123,0.7513256472901462
27,0.6547343852570974,0.7183098591549296,0.5744512891154903,0.7448208965565024,0.7493167773488615
28,0.6572194520072057,0.7148365637923676,0.5573827734998216,0.7520958913600776,0.754783233335258
29,0.6531500902356892,0.7180155120903057,0.5641127144180299,0.7511258920529342,0.75496293413705
30,0.6540468089985497,0.7189132706374086,0.551621071208104,0.754590175292732,0.7571416972402569
31,0.647444751253296,0.7218714586368787,0.5549485548315826,0.7508487493937505,0.7538667291557793
32,0.6488512145244293,0.719781594478049,0.5707535389732077,0.7423266126238481,0.7461010606889819
33,0.6467796552733368,0.7205763315525336,0.5557209816773898,0.7513337490473221,0.7537788836815513
34,0.6458468891157526,0.7219450454030347,0.5607495354733051,0.749948035751403,0.7531872920522471
35,0.6463925917367861,0.7205027447863777,0.561309597779731,0.7523037483544655,0.7559759561085396
36,0.6413848294327306,0.7242409525071011,0.5673438362988367,0.7464144668468093,0.7505230631127643
37,0.6414434826694942,0.7249179507557361,0.5546485320748505,0.751610891706506,0.754543898820801
38,0.637030026696524,0.7270814016807218,0.5542691520913462,0.7538280329799765,0.7575485215255083
39,0.6375640421021981,0.7250945589945105,0.548224712608758,0.7570151735605903,0.7592382024680107
