epoch,train_loss,train_acc,val_loss,val_acc,val_f1
1,0.8907738324786951,0.5990109938628637,0.7197901418697542,0.6850966535023904,0.688388269587383
2,0.7386976302916608,0.6876388950211194,0.6987765406749522,0.7023487840365829,0.705800170525316
3,0.6984534883122993,0.7048140462419239,0.6197604959751789,0.7338044758539458,0.7331342487303816
4,0.6675594124067386,0.7189868574035645,0.6000844940387277,0.7368530451049677,0.7395562645844505
5,0.642644432723809,0.7249179507557361,0.5878114844507515,0.7444744682325227,0.7475801063865453
6,0.6295645394079564,0.7315849117694674,0.5976019128294981,0.7355366174738447,0.7375488516478801
7,0.6162193395535231,0.7364857903954553,0.5668502879544999,0.7453751818748701,0.7474802144663133
8,0.6074465467315538,0.7389288710318337,0.5957620008269475,0.7368530451049677,0.7416397313992023
9,0.6012822837863415,0.740915713718045,0.55637387672102,0.7478694658075244,0.7499841731629859
10,0.5949519642986595,0.7436972934787408,0.5412040234029165,0.7628351694034504,0.7646051406300914
11,0.5860869839590327,0.7481419341545616,0.5395497695093697,0.7594401718284487,0.7626925933277385
12,0.5797827609233941,0.7491574315275141,0.559224750299691,0.7559758885886511,0.7591326960815804
13,0.5720486819427433,0.7513208824524997,0.561631563538566,0.7483544654610961,0.7529678899578985
14,0.5768262973712036,0.7487600629902719,0.5342422325621191,0.7646365966881452,0.7673954695998779
15,0.5745362845473618,0.7530428127805495,0.5522610705929454,0.7509873207233423,0.7561692065672624
16,0.5685736644101714,0.7542643530987387,0.5166397177920324,0.7685165939167187,0.7698119044905353
17,0.5656165211420405,0.7557802404815518,0.5229147460652613,0.7707337351901892,0.7707119084694487
18,0.5607121712922303,0.7565749775560363,0.5247282187102664,0.7656758816600845,0.7657574682159495
19,0.561817556774474,0.7555153281233903,0.5234048550774664,0.766507309637636,0.7680357612208303
20,0.5600478166491524,0.7578995393468438,0.5185888718024102,0.7637358830457979,0.7670756215371317
21,0.5537152193257626,0.7606075323413837,0.5276574982407765,0.76352802605141,0.7651413843480669
22,0.549215925912772,0.7604456414558406,0.527056926756484,0.7586780295156932,0.7618932772869061
23,0.5458718523748723,0.7631683518036116,0.5134691893021976,0.770872306519781,0.7713668896659283
24,0.5481163641456501,0.7626090923808262,0.5174939660188324,0.7678237372687591,0.7703095528961126
25,0.543838332324375,0.7640661103507145,0.5191740232062242,0.7646365966881452,0.7658139997391092
26,0.5426852852165307,0.7646695218331935,0.5221382553208389,0.7674080232799834,0.7691817381433357
27,0.5426682863704507,0.7636687418134722,0.5160664693073449,0.7669923092912077,0.7691281914429934
28,0.5405952960354958,0.7646548044799624,0.5215770974130662,0.7631123120626342,0.765864163938164
29,0.5397182857615516,0.7655819977335276,0.512422013803537,0.7658144529896764,0.768050508875965
30,0.5433142512068713,0.7641544144701017,0.52572945080378,0.7667151666320239,0.7702043520837164
31,0.5348196336331339,0.7667741033452544,0.5176868028554188,0.7633201690570222,0.7657023255244928
32,0.5340601084089238,0.7681575345489867,0.5207337563117824,0.7648444536825331,0.767048473962086
33,0.5335660554696819,0.7676424271858949,0.5099769437758267,0.7708030208549851,0.7741114711954404
34,0.5314738329026862,0.768407729553917,0.5057014976689749,0.7735744474468232,0.7761786633842845
35,0.5298010136891069,0.7685254683797665,0.5078824169958058,0.7719115914917204,0.7734943485795287
36,0.5297827541263224,0.7697470086979558,0.5245332168866235,0.7615187417723273,0.7652242243755233
37,0.5316791770909886,0.7694820963397943,0.5058303356422569,0.7692094505646782,0.7717578857213911
38,0.5251363679543621,0.772484436398958,0.5071803763098919,0.7701794498718215,0.7731870233343472
39,0.5294185290594056,0.769997203702886,0.5028139692903812,0.7719808771565163,0.7733990284730348
40,0.5254803599159591,0.7725727405183452,0.5002481019303645,0.773920875770803,0.7754296629278169
41,0.5237758297628954,0.7733233255331361,0.5038771191105347,0.7705258781958013,0.7716592354828107
42,0.5236240025834904,0.7725874578715763,0.5157178573257205,0.7682394512575348,0.7705224065012723
43,0.5215361421054946,0.7729259569958938,0.5021033417383169,0.7732280191228434,0.7746481846973834
44,0.5186633507008918,0.7755456458710466,0.5109673532508461,0.7685858795815146,0.7720740881735972
45,0.5199382266113244,0.7729701090555875,0.5009075099449928,0.777038730686621,0.7786820746881252
46,0.5181084556842896,0.7760901879406008,0.499381098534654,0.7794637289544794,0.781299315624094
47,0.5220195780348224,0.7729553917023563,0.5076172319666425,0.7712880205085568,0.7742371377820506
48,0.5228353671795686,0.7732791734734425,0.5018406853948075,0.7745444467539666,0.7771847394356074
49,0.5180377584056408,0.7768113382489293,0.5074717476008993,0.7748908750779464,0.777593012598778
50,0.5146051903932404,0.7765905779504614,0.49694565825202003,0.7773851590106007,0.7789704746842175
51,0.5144920771100259,0.7761049052938319,0.5090218342751366,0.7737130187764152,0.776653117842422
52,0.5113554845931281,0.7766641647166174,0.5045856677993604,0.7737130187764152,0.7772136257987969
53,0.5108275856150941,0.7785479859302104,0.510332456800816,0.7687937365759024,0.7725704321535521
54,0.5111893971662819,0.7778709876815754,0.49935044383858973,0.7761380170442735,0.7777183566428849
55,0.5115006372519202,0.7773705976717147,0.4954004365255735,0.7800872999376429,0.7812711107589154
56,0.5109108877142181,0.7775913579701826,0.5098644702199805,0.7710108778493729,0.7729075418548309
57,0.5096226784012458,0.7797842436016307,0.5018576189017647,0.7716344488325365,0.7734936455377761
58,0.5083446038020729,0.7791513974126894,0.5012838302130743,0.7749601607427423,0.7764169651187465
59,0.509817197659892,0.7786657247560599,0.5001461735318011,0.7736437331116192,0.7761718420386994
60,0.5064601611100329,0.7790189412336086,0.5136888637733024,0.7741980184299868,0.7778103864426082
61,0.5070057971156585,0.7795634833031627,0.5034693585837663,0.7773851590106007,0.7795318812222326
62,0.506341524477982,0.7784302471043607,0.5056820815292422,0.7720501628213122,0.7742842587311707
63,0.5070710230393324,0.7797842436016307,0.5009046786211223,0.77842444398254,0.7805026793697074
64,0.5059561498190885,0.7807997409745832,0.5025144344075574,0.770872306519781,0.7728841440036568
65,0.5042994789531261,0.7809027624472015,0.506834540073997,0.7744751610891707,0.7771058992707072
66,0.503523531609333,0.7807997409745832,0.5056312504916018,0.7760687313794776,0.7779852071347517
67,0.5029614405409064,0.7810793706859759,0.5029581771470616,0.775445160396314,0.7777162914704673
68,0.5022172479468494,0.7819035424669227,0.5111246645710766,0.769555878888658,0.7727110436902649
69,0.5022677867990165,0.7796959394822435,0.503704692282829,0.7744751610891707,0.77552669056413
